created_at,author,cleaned_tweet
2022-10-30 15:47:18+00:00,shahza_94,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:47:17+00:00,hoolswild,nah darah rendah kalau pas lagi di gunung jadi darah tinggi ga
2022-10-30 15:47:11+00:00,Peahyaya17,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:46:49+00:00,QRamizu,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:46:05+00:00,anak_diskon,sandal gunung
2022-10-30 15:45:55+00:00,adorekithly,gunung kapur nggak sih ini yang di tanah bumbu temenku ngomong gini hari itu pas dia buka map gurun
2022-10-30 15:45:54+00:00,jasimbongo,doa bersama untuk pak di puncak gunung tidar magelang
2022-10-30 15:45:53+00:00,kekyuuuuuu,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:45:40+00:00,nur911207,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:45:33+00:00,_mfsMrshd,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:45:18+00:00,awenadie,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:45:11+00:00,quegeegee,gunung muria kak gang durian
2022-10-30 15:44:28+00:00,sarah_najibah,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:44:08+00:00,AisyaZakaria,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:43:55+00:00,Sigromilir01,koreo debat capres 2024 ahy penuh gaya semuanya bertema soal bapaknya rakyat rindu sby lalu turun gunung lah anies capres
2022-10-30 15:43:43+00:00,pootato0sss,mau ngeluh tpi kok harapannya besar bener kayak gunung everest
2022-10-30 15:43:35+00:00,PecintaAbsen,wkwk definisi amar si paham momen
2022-10-30 15:43:23+00:00,sipengenresign,tolong komen kostan bintaro sektor 9 plzzz anjir pp tiap hari gunung putri jurang mangun kek ga punya kehidupan
2022-10-30 15:43:09+00:00,YakhupRamadhon,itu tanda nya berarti emyu lagi baik baik aja kalo capitano sudah turun gunung
2022-10-30 15:43:03+00:00,rynoff,kulai lelaki dilaporkan meninggal dunia ketika menjalankan aktiviti mendaki gunung pulai
